,order_id,order_price_total
14651,384826,166.98000000000002
14652,384827,23.99
14653,384829,189.98000000000002
14654,384837,49.97
14655,384840,59.99
14656,384845,89.99
14657,384857,20.98
14658,384858,99.99
14659,384859,319.99
14660,384861,533.81
14661,384866,79.99
14662,384867,360.33
14663,384874,171.97
14664,384876,59.25
14665,384877,41.98
14666,384888,34.99
14667,384896,39.0
14668,384900,360.33
14669,384903,37.99
14670,384912,79.99
14671,384915,19.99
14672,384916,49.49
14673,384918,319.99
14674,384924,530.3199999999999
14675,384935,69.99
14676,384936,855.59
14677,384937,85.98
14678,384939,399.0
14679,384942,43.97
14680,384945,212.79
14681,384946,59.99
14682,384947,82.99
14683,384950,59.99
14684,384952,99.99
14685,384953,124.99
14686,384957,351.57000000000005
14687,384959,49.99
14688,384964,99.99
14689,384969,371.81
14690,384970,380.33
14691,384975,387.79
14692,384979,16.99
14693,384987,299.96999999999997
14694,384995,156.58
14695,384996,390.33
14696,384997,19.98
14697,384998,1581.15
14698,385011,209.97
14699,385014,76.99
14700,385021,10.99
14701,385025,353.58
14703,385029,32.99
14704,385030,14.99
14705,385031,319.99
14706,385033,119.98
14707,385034,10.99
14708,385041,19.99
14709,385045,26.28
14710,385051,443.37
14711,385052,287.79
14712,385065,371.81
14713,385067,941.81
14714,385078,371.81
14715,385079,19.99
14716,385083,219.99
14717,385089,198.58
14718,385097,332.99
14719,385099,36.99
14720,385116,609.58
14721,385128,29.979999999999997
14722,385131,18.99
14723,385138,30.97
14724,385141,41.98
14725,385145,41.99
14726,385171,595.58
14727,385174,153.98
14728,385176,599.99
14729,385179,89.99
14730,385183,64.99
14731,385188,108.79
14732,385189,279.98
14733,385190,371.81
14734,385192,79.99
14735,385198,410.59000000000003
14736,385200,162.06
14737,385204,366.58
14738,385206,390.33
14739,385229,99.99
14740,385230,277.79
14741,385242,347.77000000000004
14742,385258,80.97
14743,385259,759.37
14745,385263,39.99
14746,385268,390.33
14747,385270,691.84
14748,385288,79.99
14749,385289,95.99
14750,385293,5.99
14751,385299,353.58
14752,385300,138.99
14753,385301,25.98
14754,385328,208.92
14755,385339,84.97
14756,385352,189.99
14757,385357,19.99
14758,385360,138.99
14759,385363,43.49
14760,385370,138.99
14761,385372,807.79
14762,385376,743.62
14763,385387,252.78000000000003
14764,385395,390.33
14765,385401,451.58000000000004
14766,385403,379.98
14767,385415,49.980000000000004
14768,385437,164.58
14769,385447,390.33
14770,385453,360.33
14771,385462,76.99
14772,385463,377.99
14773,385464,494.58
14774,385465,371.81
14775,385485,405.18
14776,385486,69.99
14777,385488,59.99
14778,385497,111.25
14779,385501,154.0
14780,385503,70.98
14781,385504,158.58
14782,385507,75.98
14783,385508,17.97
14784,385516,660.33
14785,385519,94.99
14786,385521,99.99
14787,385525,131.58
14788,385526,390.33
14789,385528,203.79
14790,385536,119.97999999999999
14791,385537,178.96999999999997
14792,385545,126.99
14793,385552,390.33
14794,385558,107.95
14795,385560,49.99
14796,385562,371.32
14797,385564,266.36
14798,385566,99.78
14799,385575,369.0
14800,385579,37.98
14801,385583,94.99
14802,385590,299.0
14803,385602,136.99
14804,385609,389.0
14805,385617,139.99
14806,385620,124.97999999999999
14807,385622,19.99
14808,385625,470.33
14809,385629,469.0
14810,385630,67.98
14811,385644,390.33
14812,385653,369.0
14813,385659,499.0
14814,385663,14.99
14815,385664,29.99
14816,385680,360.33
14817,385683,360.33
14818,385684,19.99
14819,385689,390.33
14820,385702,499.0
14821,385707,39.99
14822,385708,219.99
14823,385717,127.79
14824,385721,299.0
14825,385727,97.97
14826,385730,19.99
14827,385737,841.81
14828,385739,39.99
14830,385754,49.98
14831,385758,499.0
14832,385763,24.99
14833,385766,189.98
14834,385767,37.15
14835,385769,360.33
14836,385773,349.0
14837,385782,109.99
14838,385788,24.99
14839,385790,75.98
14840,385806,360.33
14841,385808,177.97
14842,385814,26.28
14844,385816,360.33
14845,385817,219.99
14846,385821,289.99
14847,385827,349.0
14848,385854,401.32
14849,385856,18.99
14850,385857,1118.99
14851,385858,91.27000000000001
14852,385862,349.0
14853,385863,39.99
14854,385869,14.99
14855,385875,390.33
14856,385880,42.97
14857,385882,391.31
14858,385890,184.58
14859,385891,39.99
14860,385893,109.99
14861,385895,95.99
14862,385899,660.33
14863,385904,162.57000000000002
14864,385915,109.99
14865,385924,459.98
14866,385927,109.99
14867,385936,392.79
14868,385944,814.37
14869,385945,49.99
14870,385950,337.57000000000005
14871,385953,433.99
14872,385962,414.99
14873,385969,269.95
14874,385985,16.58
14875,385987,11.3
14876,385992,158.58
14877,385994,306.8
14878,385997,34.99
14879,385998,29.99
14880,386000,89.99
14881,386002,153.79
14882,386015,647.18
14883,386019,87.98
14884,386024,806.1500000000001
14885,386027,369.0
14886,386033,24.99
14887,386034,304.58
14888,386035,69.99
14889,386054,215.88
14890,386076,360.33
14891,386081,360.33
14892,386085,136.99
14893,386096,136.99
14894,386109,977.99
14895,386111,591.16
14896,386114,29.99
14897,386117,82.97
14898,386124,837.79
14899,386127,8.99
14900,386131,208.79
14901,386133,136.99
14902,386134,423.96
14903,386138,179.0
14904,386139,179.0
14906,386143,299.0
14907,386144,9.99
14908,386146,26.99
14909,386148,39.99
14910,386152,67.48
14911,386163,173.83
14912,386169,16.99
14913,386175,20.99
14914,386183,32.99
14915,386189,253.58
14916,386197,6.99
14917,386198,371.81
14918,386202,59.99
14919,386203,127.79
14920,386208,770.33
14921,386215,9.98
14922,386222,808.1600000000001
14923,386225,49.98
14924,386229,79.98
14925,386236,69.99
14926,386260,229.28
14927,386265,446.65
14928,386281,17.99
14929,386283,147.78
14930,386288,49.99
14931,386293,122.81
14932,386295,371.81
14933,386315,34.99
14934,386316,219.99
14935,386323,59.98
14936,386324,196.59
14937,386332,419.0
14938,386339,168.58
14939,386356,360.33
14940,386360,19.99
14941,386375,109.99
14942,386377,76.99
14943,386379,41.98
14944,386382,79.99
14945,386392,299.0
14946,386394,84.28
14947,386397,28.98
14948,386399,49.99
14949,386403,79.99
14950,386406,389.0
14951,386413,111.98
14952,386417,360.33
14953,386420,117.4
14954,386430,158.58
14955,386441,377.99
14956,386448,19.99
14957,386451,219.99
14958,386453,200.97
14959,386459,360.33
14960,386460,74.99
14961,386461,460.32
14962,386474,16.99
14963,386478,158.58
14964,386482,35.99
14965,386489,76.99
14966,386492,16.99
14967,386494,448.74
14968,386501,119.99
14969,386506,38.99
14970,386509,29.97
14971,386511,59.99
14972,386517,491.31
14973,386519,99.99
14974,386523,129.79
14975,386527,105.99
14976,386534,59.99
14977,386535,71.58
14978,386541,571.56
14979,386544,298.99
14980,386545,469.58
14982,386578,19.99
14983,386579,98.57
14984,386589,45.97
14985,386591,94.99
14986,386594,79.99
14987,386595,369.0
14988,386597,61.98
14989,386602,36.99
14990,386608,360.33
14991,386610,540.3199999999999
14992,386614,27.99
14993,386626,4.49
14994,386633,442.36
14995,386641,390.33
14996,386651,8.99
14997,386659,79.99
14998,386669,499.0
14999,386675,441.31
15000,386681,72.27
15001,386682,17.99
15002,386683,438.12
15003,386693,129.99
15004,386695,122.81
15005,386709,42.81
15006,386710,27.979999999999997
15007,386712,146.79
15008,386722,89.99
15009,386744,859.48
15010,386746,80.28
15011,386747,117.4
15012,386751,559.99
15013,386754,24.99
15014,386757,470.33
15015,386766,78.0
15016,386767,79.93
15017,386771,63.0
15018,386772,39.0
15019,386783,73.85
15020,386787,39.0
15021,386789,333.99
15022,386794,70.98
15023,386797,53.28
15024,386801,39.99
15025,386821,39.0
15026,386822,44.99
15027,386830,24.99
15028,386837,390.33
15029,386839,138.99
15030,386861,183.0
15031,386864,19.99
15032,386887,82.79
15033,386895,63.0
15034,386900,39.0
15035,386909,39.99
15036,386915,192.79
15037,386916,112.97999999999999
15038,386918,71.58
15039,386922,78.0
15040,386925,419.98
15041,386930,13.28
15042,386940,235.79
15043,386943,470.33
15044,386945,129.26999999999998
15045,386948,514.55
15046,386949,470.33
15047,386956,169.97
15048,386970,116.79
15049,386977,86.99
15050,386984,211.98
15051,387002,78.0
15052,387004,66.99
15053,387009,86.58
15054,387038,126.99
15055,387060,54.96
15056,387062,428.56
15057,387086,68.57
15058,387091,772.78
15059,387094,301.57000000000005
15060,387095,15.99
15061,387098,33.89
15062,387100,976.83
15063,387103,39.99
15064,387113,42.98
15065,387120,66.98
15066,387129,29.99
15067,387131,418.79
15068,387138,474.18
15069,387140,231.79
15070,387143,122.97999999999999
15071,387145,22.99
15072,387160,139.98
15073,387174,29.95
15074,387175,52.980000000000004
15075,387176,11.98
15076,387181,265.57
15077,387182,705.8
15078,387193,90.99
15079,387195,53.09
15080,387219,73.97999999999999
15081,387225,76.99
15082,387226,132.99
15083,387231,29.979999999999997
15084,387259,188.99
15085,387261,390.33
15086,387266,582.79
15087,387276,79.99
15088,387277,106.97
15089,387278,19.99
15090,387285,39.99
15091,387287,199.75
15092,387288,122.81
15093,387297,35.99
15094,387318,39.99
15095,387321,178.98000000000002
15096,387328,22.99
15097,387336,24.99
15098,387342,105.99
15099,387343,181.79
15101,387346,14.99
15102,387351,17.5
15103,387356,160.94
15104,387372,69.99
15105,387374,39.0
15106,387376,360.33
15107,387377,99.99
15108,387379,79.99
15109,387380,79.99
15110,387381,5.99
15111,387382,517.35
15112,387389,880.33
15113,387390,237.98
15114,387395,22.99
15115,387397,95.99
15116,387398,138.97
15117,387401,68.97999999999999
15118,387407,53.28
15119,387410,79.0
15120,387416,690.16
15121,387417,12.28
15122,387419,360.33
15123,387426,99.99
15124,387429,353.58
15125,387435,116.79
15126,387445,97.99
15128,387448,90.99
15129,387459,377.99
15130,387461,190.58
15131,387470,153.16
15132,387474,189.98
15133,387476,391.31
15134,387478,26.98
15135,387481,79.99
15136,387482,25.98
15137,387485,75.0
15138,387492,126.27
15139,387495,390.33
15140,387501,31.99
15141,387502,371.81
15142,387506,108.79
15143,387510,39.99
15144,387516,3.99
15145,387532,26.99
15146,387533,360.33
15147,387539,43.980000000000004
15148,387548,94.99
15149,387549,629.98
15150,387551,428.58
15151,387553,39.99
15152,387556,99.98
15153,387573,959.97
15154,387575,446.97
15155,387579,535.3199999999999
15156,387590,152.99
15157,387591,39.98
15158,387593,60.97
15159,387594,69.98
15160,387595,877.32
15161,387600,26.99
15162,387601,53.980000000000004
15163,387607,31.99
15164,387611,397.56
15165,387620,739.33
15166,387628,59.99
15167,387635,299.99
15168,387638,64.99
15169,387643,153.26999999999998
15170,387645,184.99
15171,387647,116.79
15172,387666,470.33
15173,387668,26.28
15174,387670,49.99
15175,387672,85.97999999999999
15176,387676,16.99
15177,387684,508.99
15178,387687,17.5
15179,387698,258.36
15180,387699,24.99
15182,387703,469.0
15183,387704,78.0
15184,387708,360.33
15185,387709,105.99
15186,387716,811.81
15187,387719,54.99
15188,387720,45.99
15189,387722,499.0
15190,387723,35.98
15191,387725,397.98
15192,387732,377.99
15193,387737,3.99
15194,387740,9.99
15195,387742,15.98
15196,387746,425.2
15197,387756,360.33
15198,387759,69.99
15199,387763,37.99
15200,387769,133.98
15201,387782,100.58
15202,387786,188.99
15203,387794,360.33
15204,387800,49.99
15205,387803,368.32
15206,387806,289.99
15207,387808,58.58
15208,387815,469.0
15209,387816,29.99
15210,387829,299.99
15211,387830,29.99
15212,387831,360.33
15213,387834,42.99
15214,387837,59.99
15215,387840,59.99
15216,387841,19.99
15217,387842,94.99
15218,387847,277.79
15220,387852,204.77
15221,387855,19.99
15222,387856,571.56
15223,387861,146.79
15224,387868,1085.64
15225,387871,453.18
15226,387876,45.99
15227,387882,369.0
15228,387885,39.99
15229,387886,289.59
15230,387899,84.99
15231,387900,109.99
15232,387901,4.49
15233,387902,99.99
15234,387905,25.99
15235,387915,18.99
15236,387918,185.97
15237,387919,402.81
15238,387920,91.98
15239,387923,400.33
15240,387929,39.99
15241,387940,69.99
15242,387944,399.79
15243,387951,68.99
15244,387962,233.58
15245,387965,49.48
15246,387971,189.79
15247,387976,360.33
15248,387979,138.99
15249,387983,31.99
15250,387986,15.99
15251,387988,470.33
15252,387996,59.99
15253,388011,158.58
15254,388016,138.28
15255,388018,8.99
15256,388020,479.99
15257,388026,109.99
15258,388047,34.26
15259,388063,281.79
15260,388073,470.33
15261,388074,479.99
15262,388089,702.81
15263,388093,76.8
15264,388094,79.99
15265,388102,445.59
15266,388103,116.97999999999999
15267,388110,446.99
15268,388116,89.9
15269,388129,470.33
15270,388139,209.99
15271,388140,19.99
15272,388142,134.99
15273,388147,173.99
15274,388158,16.28
15275,388159,59.0
15276,388161,26.99
15277,388164,99.99
15278,388165,99.99
15279,388170,122.81
15280,388178,99.99
15281,388180,26.99
15282,388186,51.96
15283,388191,99.99
15284,388196,287.79
15285,388201,338.24
15286,388207,436.09000000000003
15287,388211,76.99
15288,388214,42.99
15289,388216,348.99
15290,388221,99.99
15291,388223,122.81
15292,388224,60.56
15293,388225,99.99
15294,388227,26.99
15295,388239,119.99
15296,388241,14.99
15297,388245,39.99
15298,388246,26.99
15299,388247,59.99
15300,388249,99.99
15301,388259,99.99
15302,388262,99.99
15303,388271,236.58
15304,388273,99.99
15305,388279,58.58
15306,388283,359.99
15307,388286,16.99
15308,388289,99.99
15309,388292,5799.8
15310,388293,78.0
15311,388306,82.99
15312,388331,26.99
15313,388332,42.99
15314,388334,79.99
15315,388337,46.28
15316,388338,26.99
15317,388339,19.99
15318,388340,377.99
15319,388341,9.99
15320,388344,59.99
15321,388345,162.98000000000002
15322,388348,238.98000000000002
15323,388349,851.18
15324,388352,19.99
15325,388353,237.79
15326,388359,99.99
15327,388371,26.99
15328,388390,71.98
15329,388394,99.99
15330,388402,1403.15
15331,388413,171.98
15332,388417,18.99
15333,388420,377.99
15334,388424,360.33
15335,388425,119.97999999999999
15336,388430,185.79
15337,388435,179.99
15338,388438,9.99
15339,388448,35.99
15340,388452,108.78
15341,388453,855.59
15342,388460,37.0
15343,388461,99.99
15344,388467,99.99
15345,388469,39.98
15346,388476,26.99
15347,388481,27.98
15348,388492,99.99
15349,388500,76.8
15350,388509,56.58
15351,388510,22.98
15352,388513,59.99
15353,388520,19.99
15354,388525,61.98
15355,388527,49.99
15356,388546,16.99
15357,388547,189.99
15358,388549,909.99
15359,388556,27.979999999999997
15360,388558,71.47
15361,388570,63.959999999999994
15362,388571,138.99
15363,388574,109.99
15364,388582,29.99
15365,388584,99.99
15366,388586,59.94
15367,388587,99.99
15368,388590,43.49
15369,388591,99.99
15370,388605,69.99
15371,388607,1542.32
15372,388611,64.99
15373,388613,53.99
15374,388614,59.28
15375,388615,134.99
15376,388624,148.99
15377,388626,54.99
15378,388628,55.99
15379,388634,88.58
15380,388636,390.33
15381,388647,129.0
15382,388651,78.0
15383,388652,99.99
15384,388656,179.0
15385,388658,371.32
15386,388659,122.99000000000001
15387,388663,92.99
15388,388674,43.49
15389,388676,79.99
15390,388682,84.28
15391,388684,20.99
15392,388685,199.98
15393,388692,239.94
15394,388693,140.99
15395,388696,24.99
15396,388699,360.33
15397,388701,38.99
15398,388702,29.98
15399,388707,77.98
15400,388709,64.99
15401,388714,21.5
15402,388719,69.99
15403,388723,99.99
15404,388729,56.99
15405,388732,599.99
15406,388735,18.99
15407,388741,99.99
15408,388746,114.79
15409,388750,49.459999999999994
15410,388759,41.99
15411,388762,139.98
15412,388764,99.99
15413,388765,139.98
15414,388766,149.97
15415,388768,139.99
15416,388770,78.0
15417,388777,405.81
15418,388779,229.98000000000002
15419,388784,134.99
15420,388785,53.96
15421,388788,99.99
15422,388791,39.0
15423,388796,173.99
15425,388800,49.99
15426,388810,99.99
15427,388811,105.99
15428,388815,319.99
15429,388821,89.79
15430,388834,134.99
15431,388836,7.98
15432,388839,134.99
15433,388842,69.99
15434,388846,49.99
15435,388847,176.8
15436,388855,482.81
15437,388856,159.58
15438,388863,65.28
15439,388866,115.98
15440,388876,24.99
15441,388896,61.980000000000004
15442,388898,49.470000000000006
15443,388900,20.979999999999997
15444,388905,166.58
15445,388909,598.32
15446,388910,24.99
15447,388912,64.99
15448,388924,399.79
15449,388925,39.99
15450,388928,32.99
15451,388933,88.58
15452,388940,88.58
15453,388941,73.99
15454,388956,29.99
15455,388966,458.0
15456,388970,76.98
15457,388971,119.99
15458,388973,73.97999999999999
15459,388974,64.99
15460,388988,51.99
15461,388994,44.99
15462,388999,90.99
15463,389013,47.96
15465,389024,69.0
15466,389026,49.99
15467,389027,52.980000000000004
15468,389036,99.99
15469,389037,29.99
15470,389050,23.99
15471,389053,104.01
15472,389056,286.55
15473,389057,4.49
15474,389058,242.8
15475,389061,82.79
15476,389073,12.99
15477,389095,44.99
15478,389102,189.99
15479,389111,89.98
15480,389125,69.99
15481,389136,74.99
15482,389137,447.18
15483,389138,169.99
15484,389139,98.99
15485,389141,603.9300000000001
15486,389143,282.56
15487,389148,19.99
15488,389149,3.99
15489,389152,342.15
15490,389168,369.79
15491,389170,54.99
15492,389197,59.99
15493,389204,54.99
15494,389211,498.58000000000004
15495,389227,198.11
15496,389229,26.99
15497,389233,42.98
15498,389234,166.98000000000002
15499,389237,485.6
15500,389239,107.32
15501,389245,109.99
15502,389253,138.99
15503,389254,279.57
15504,389256,69.99
15505,389265,470.33
15506,389270,49.99
15507,389271,239.98000000000002
15508,389272,84.99
15509,389294,41.98
15510,389296,71.58
15511,389297,36.99
15513,389318,390.33
15514,389320,745.79
15515,389327,26.99
15516,389329,66.97
15517,389330,559.99
15518,389335,179.99
15519,389346,57.980000000000004
15520,389348,150.97
15521,389351,54.26
15522,389354,268.57
15523,389356,26.99
15524,389357,69.99
15525,389366,19.99
15526,389370,169.99
15527,389371,171.56
15528,389373,114.79
15529,389374,43.49
15530,389377,99.78
15531,389382,64.99
15532,389385,192.79
15533,389391,88.58
15534,389395,76.99
15535,389397,156.78
15536,389406,43.98
15537,389411,72.96
15538,389423,89.97
15539,389434,548.13
15540,389436,219.99
15541,389447,226.39
15542,389450,66.99
15543,389453,49.980000000000004
